FIPS,Pred0,Pred1,Pred2,Pred3,80_0,80_1,80_2,80_3,Actual
48121,347.7277881784903,258.08,265.42654,321.0,Oct-03-2022,Jul-06-2022,Jul-13-2022,Sep-07-2022,
48123,400.00288948326914,263.45,338.78326,313.0,Nov-25-2022,Jul-11-2022,Sep-24-2022,Aug-30-2022,
48125,373.1824518555842,267.93,313.95535,313.0,Oct-29-2022,Jul-15-2022,Aug-30-2022,Aug-30-2022,
48127,337.63595018546994,261.55,268.66937,306.0,Sep-23-2022,Jul-09-2022,Jul-16-2022,Aug-23-2022,
48129,337.8317263511575,276.62,248.66763,275.0,Sep-23-2022,Jul-24-2022,Jun-26-2022,Jul-23-2022,
48131,393.23870289846354,262.98,316.69254,314.0,Nov-18-2022,Jul-10-2022,Sep-02-2022,Aug-31-2022,
48133,376.09759077060284,264.72,309.32877,313.0,Nov-01-2022,Jul-12-2022,Aug-26-2022,Aug-30-2022,
48135,367.8071905075191,266.67,318.80362,272.0,Oct-23-2022,Jul-14-2022,Sep-04-2022,Jul-20-2022,
48137,325.72404324141667,245.69,253.38528,204.0,Sep-11-2022,Jun-23-2022,Jul-01-2022,May-13-2022,
48139,396.9436888913544,263.57,330.41528,268.0,Nov-21-2022,Jul-11-2022,Sep-16-2022,Jul-16-2022,
48141,337.5098607897178,283.03,260.3118,325.0,Sep-23-2022,Jul-31-2022,Jul-08-2022,Sep-11-2022,
48143,373.7405524108854,260.38,311.61774,295.0,Dec-15-2022,Aug-24-2022,Oct-14-2022,Sep-28-2022,
48145,398.7958313090424,267.94,330.7234,313.0,Nov-23-2022,Jul-15-2022,Sep-16-2022,Aug-30-2022,
48147,403.49646644024796,254.77,327.77643,316.0,Nov-28-2022,Jul-02-2022,Sep-13-2022,Sep-02-2022,
48149,387.6084855292649,260.02,325.1075,314.0,Nov-12-2022,Jul-08-2022,Sep-11-2022,Aug-31-2022,
48151,398.0406196850649,262.23,326.55414,314.0,Nov-23-2022,Jul-10-2022,Sep-12-2022,Aug-31-2022,
48153,376.42847809935034,260.56,321.03812,316.0,Nov-01-2022,Jul-08-2022,Sep-07-2022,Sep-02-2022,
48155,344.365832840288,259.6,275.01944,315.0,Sep-30-2022,Jul-07-2022,Jul-23-2022,Sep-01-2022,
48157,369.1729264617096,259.36,306.2404,295.0,Oct-25-2022,Jul-07-2022,Aug-23-2022,Aug-12-2022,
48159,326.3059953893454,281.0,269.39172,275.0,Sep-12-2022,Jul-29-2022,Jul-17-2022,Jul-23-2022,
48161,378.1255541886936,262.42,324.0283,313.0,Nov-03-2022,Jul-10-2022,Sep-10-2022,Aug-30-2022,
48163,328.95121979684075,65.02,179.88057,41.0,Sep-14-2022,Dec-25-2021,Apr-18-2022,Dec-01-2021,
48165,377.15333373840514,267.29,321.03812,316.0,Nov-02-2022,Jul-15-2022,Sep-07-2022,Sep-02-2022,
48167,375.8495919887183,262.87,306.54248,314.0,Oct-31-2022,Jul-10-2022,Aug-23-2022,Aug-31-2022,
48169,361.55087733291964,264.57,302.79056,295.0,Oct-17-2022,Jul-12-2022,Aug-19-2022,Aug-12-2022,
48171,374.80288936250446,262.16,320.87045,313.0,Oct-30-2022,Jul-10-2022,Sep-06-2022,Aug-30-2022,
48173,342.08575854731214,112.24,203.0101,42.0,Sep-28-2022,Feb-10-2022,May-12-2022,Dec-02-2021,
48175,313.1974086604559,296.31,256.46765,171.0,Aug-30-2022,Aug-13-2022,Jul-04-2022,Apr-10-2022,
48177,373.4655461129723,265.38,323.3001,313.0,Oct-29-2022,Jul-13-2022,Sep-09-2022,Aug-30-2022,
48179,358.83793495857054,268.84,305.16486,327.0,Oct-14-2022,Jul-16-2022,Aug-22-2022,Sep-13-2022,
48181,360.9070947154585,252.43,295.36963,325.0,Jan-28-2022,Oct-12-2021,Nov-24-2021,Dec-24-2021,
48183,369.4992760316505,262.28,292.13852,309.0,Jan-31-2022,Oct-16-2021,Nov-15-2021,Dec-02-2021,
48185,290.59147093253983,47.53,159.4214,45.0,Oct-29-2021,Feb-28-2021,Jun-20-2021,Feb-26-2021,
48187,366.7605499053812,269.44,299.12115,313.0,Jan-13-2022,Oct-08-2021,Nov-07-2021,Nov-21-2021,
48189,369.44002455932315,268.74,320.50452,316.0,Oct-25-2022,Jul-16-2022,Sep-06-2022,Sep-02-2022,
48191,405.48197223813054,260.56,333.4242,283.0,Nov-30-2022,Jul-08-2022,Sep-19-2022,Jul-31-2022,
48193,382.4156142122916,263.39,313.55978,316.0,Feb-04-2022,Oct-08-2021,Nov-27-2021,Nov-30-2021,
48195,373.9276652020407,262.69,313.63983,272.0,Oct-29-2022,Jul-10-2022,Aug-30-2022,Jul-20-2022,
48197,365.023277414401,267.78,309.93185,316.0,Jan-20-2022,Oct-14-2021,Nov-25-2021,Dec-02-2021,
48199,342.6212336460296,254.28,267.84515,276.0,Jan-04-2022,Oct-08-2021,Oct-21-2021,Oct-30-2021,
48201,357.9017911347956,292.95,272.9184,326.0,Jan-20-2022,Nov-16-2021,Oct-27-2021,Dec-20-2021,
48203,391.4448754548324,279.68,268.8443,262.0,Feb-23-2022,Nov-03-2021,Oct-23-2021,Oct-17-2021,
48205,337.2445110689979,281.62,254.9834,331.0,Sep-23-2022,Jul-29-2022,Jul-02-2022,Sep-17-2022,
48207,387.97499711879016,257.05,319.67313,316.0,Nov-12-2022,Jul-05-2022,Sep-05-2022,Sep-02-2022,
48209,314.0739172639021,67.93,171.046,40.0,Aug-31-2022,Dec-27-2021,Apr-10-2022,Nov-30-2021,
48211,384.60976989711367,264.02,322.16113,295.0,Nov-09-2022,Jul-12-2022,Sep-08-2022,Aug-12-2022,
48213,373.71582675918955,263.04,320.79315,316.0,Oct-29-2022,Jul-11-2022,Sep-06-2022,Sep-02-2022,
48215,389.6871244096582,260.28,334.29416,316.0,Nov-14-2022,Jul-08-2022,Sep-20-2022,Sep-02-2022,
48217,389.625966090108,263.34,349.4955,313.0,Nov-14-2022,Jul-11-2022,Oct-05-2022,Aug-30-2022,
48219,379.3769788066774,262.44,316.5665,316.0,Nov-04-2022,Jul-10-2022,Sep-02-2022,Sep-02-2022,
48221,335.14337097362056,296.98,266.91708,327.0,Sep-21-2022,Aug-13-2022,Jul-14-2022,Sep-13-2022,
48223,363.01782480848914,269.49,306.48694,314.0,Oct-19-2022,Jul-17-2022,Aug-23-2022,Aug-31-2022,
48225,396.1241992652874,264.22,333.8956,314.0,Nov-21-2022,Jul-12-2022,Sep-19-2022,Aug-31-2022,
48227,296.2468019505208,55.48,131.80801,6.0,Aug-13-2022,Dec-15-2021,Mar-01-2022,Oct-27-2021,
48229,348.64858577568225,299.1,267.57355,326.0,Oct-04-2022,Aug-16-2022,Jul-15-2022,Sep-12-2022,
48231,286.6389404002754,264.99,246.27243,171.0,Aug-03-2022,Jul-12-2022,Jun-24-2022,Apr-10-2022,
48233,378.3082973441662,250.75,300.32205,312.0,Nov-03-2022,Jun-28-2022,Aug-17-2022,Aug-29-2022,
48235,363.51058545377083,251.93,280.97446,328.0,Oct-19-2022,Jun-29-2022,Jul-28-2022,Sep-14-2022,
48237,365.3899957338022,258.46,312.86212,295.0,Oct-21-2022,Jul-06-2022,Aug-29-2022,Aug-12-2022,
48239,372.26907179573647,268.33,305.96603,313.0,Oct-28-2022,Jul-16-2022,Aug-22-2022,Aug-30-2022,
48241,327.7909028052395,301.55,266.05344,325.0,Sep-13-2022,Aug-18-2022,Jul-14-2022,Sep-11-2022,
48243,325.5937067891042,72.06,197.53389,31.0,Sep-11-2022,Jan-01-2022,May-06-2022,Nov-21-2021,
48245,337.685956239221,264.25,282.2074,319.0,Sep-23-2022,Jul-12-2022,Jul-30-2022,Sep-05-2022,
48247,403.10829559908956,262.65,328.87366,316.0,Nov-28-2022,Jul-10-2022,Sep-14-2022,Sep-02-2022,
48249,340.5537909989583,255.23,259.48898,297.0,Sep-26-2022,Jul-03-2022,Jul-07-2022,Aug-14-2022,
48251,386.13646964833976,263.56,318.31757,314.0,Nov-11-2022,Jul-11-2022,Sep-04-2022,Aug-31-2022,
48253,342.571511566616,252.49,281.928,273.0,Sep-28-2022,Jun-30-2022,Jul-29-2022,Jul-21-2022,
48255,380.9779456104356,257.95,312.86212,295.0,Nov-05-2022,Jul-05-2022,Aug-29-2022,Aug-12-2022,
48257,323.8756874157397,63.31,189.12143,43.0,Sep-09-2022,Dec-23-2021,Apr-28-2022,Dec-03-2021,
48259,389.31961740549724,261.51,324.40512,316.0,Nov-14-2022,Jul-09-2022,Sep-10-2022,Sep-02-2022,
48261,376.01245951519684,265.18,297.99673,312.0,Nov-01-2022,Jul-13-2022,Aug-14-2022,Aug-29-2022,
48263,336.2912603303581,302.51,263.38446,316.0,Sep-22-2022,Aug-19-2022,Jul-11-2022,Sep-02-2022,
48265,392.2057133797462,262.91,321.04312,313.0,Nov-17-2022,Jul-10-2022,Sep-07-2022,Aug-30-2022,
48267,410.2140139383014,237.14,358.66452,225.0,Dec-05-2022,Jun-15-2022,Oct-14-2022,Jun-03-2022,
48269,408.29253935857247,259.82,336.66104,314.0,Dec-03-2022,Jul-07-2022,Sep-22-2022,Aug-31-2022,
48271,390.16614408035355,262.54,327.98062,314.0,Nov-15-2022,Jul-10-2022,Sep-13-2022,Aug-31-2022,
48273,340.0600536172474,305.99,269.31317,330.0,Sep-26-2022,Aug-22-2022,Jul-17-2022,Sep-16-2022,
48275,361.5213945801988,258.76,300.75537,285.0,Oct-17-2022,Jul-06-2022,Aug-17-2022,Aug-02-2022,
48277,396.941775391133,263.54,339.09085,313.0,Nov-21-2022,Jul-11-2022,Sep-25-2022,Aug-30-2022,
48279,379.66107706892205,263.66,319.29047,313.0,Feb-11-2022,Oct-18-2021,Dec-13-2021,Dec-07-2021,
48281,353.3989288990656,252.93,280.88354,261.0,Jan-01-2022,Sep-22-2021,Oct-20-2021,Oct-01-2021,
48283,295.7849100046385,44.13,86.34911,6.0,Nov-16-2021,Mar-10-2021,Apr-21-2021,Jan-31-2021,
48285,333.42212378326417,88.49,164.6834,42.0,Jan-03-2022,May-03-2021,Jul-18-2021,Mar-18-2021,
48287,342.175977422722,136.42,166.20572,287.0,Jan-05-2022,Jun-13-2021,Jul-13-2021,Nov-11-2021,
48289,313.37678265498766,120.32,190.36104,46.0,Nov-21-2021,May-12-2021,Jul-21-2021,Feb-27-2021,
48291,345.53601696093006,120.74,166.27983,18.0,Dec-23-2021,May-12-2021,Jun-27-2021,Jan-30-2021,
48293,254.51293633133486,33.05,15.331579,47.0,Oct-12-2021,Mar-05-2021,Feb-15-2021,Mar-19-2021,
48295,340.6276493179263,67.79,187.56139,41.0,Sep-26-2022,Dec-27-2021,Apr-26-2022,Dec-01-2021,
48297,289.03510707948806,72.71,147.18948,26.0,Nov-14-2021,Apr-11-2021,Jun-25-2021,Feb-24-2021,
48299,344.70112685885374,113.87,189.51778,42.0,Dec-23-2021,May-06-2021,Jul-21-2021,Feb-24-2021,
48301,341.3803745773903,114.47,186.4116,41.0,Jan-03-2022,May-21-2021,Aug-01-2021,Mar-09-2021,
48303,322.2707383266487,108.24,156.32117,300.0,Sep-08-2022,Feb-06-2022,Mar-26-2022,Aug-17-2022,
48305,308.35405158867707,49.78,159.5665,1.0,Aug-25-2022,Dec-09-2021,Mar-29-2022,Oct-22-2021,
48307,358.64400141325757,265.84,252.8093,290.0,Oct-14-2022,Jul-13-2022,Jun-30-2022,Aug-07-2022,
48309,343.4074192227072,136.14,194.21284,1.0,Sep-29-2022,Mar-06-2022,May-03-2022,Oct-22-2021,
48311,325.6634653018127,108.07,179.08064,1.0,Dec-03-2021,Apr-30-2021,Jul-10-2021,Jan-13-2021,
48313,323.3521415259652,119.39,170.59576,300.0,Dec-01-2021,May-11-2021,Jul-01-2021,Nov-08-2021,
48315,346.6462544541655,127.93,187.78983,1.0,Jan-09-2022,Jun-04-2021,Aug-03-2021,Jan-29-2021,
48317,361.96280196520195,112.42,195.254,16.0,Jan-08-2022,May-04-2021,Jul-26-2021,Jan-28-2021,
48319,299.29928353410793,50.32,148.46985,47.0,Nov-17-2021,Mar-13-2021,Jun-19-2021,Mar-10-2021,
48321,263.3748455206408,47.38,137.71109,40.0,Oct-02-2021,Feb-28-2021,May-29-2021,Feb-21-2021,
48323,297.04094219467777,106.13,156.64215,300.0,Nov-21-2021,May-14-2021,Jul-03-2021,Nov-24-2021,
48325,314.8614843102314,69.06,186.91185,41.0,Dec-05-2021,Apr-04-2021,Jul-30-2021,Mar-07-2021,
48327,318.04760607610564,69.88,122.85325,47.0,Dec-13-2021,Apr-08-2021,May-31-2021,Mar-17-2021,
48329,365.9656379850515,260.79,286.98602,295.0,Jan-11-2022,Sep-28-2021,Oct-24-2021,Nov-02-2021,
48331,334.1077429720138,187.02,164.6931,270.0,Dec-26-2021,Aug-01-2021,Jul-09-2021,Oct-23-2021,
48333,298.93036155176026,113.54,177.61522,44.0,Nov-22-2021,May-21-2021,Jul-24-2021,Mar-13-2021,
48335,266.46509283204153,42.04,88.64612,45.0,Oct-14-2021,Mar-04-2021,Apr-19-2021,Mar-07-2021,
48337,349.6839598617172,263.0,259.14172,295.0,Jan-12-2022,Oct-18-2021,Oct-14-2021,Nov-19-2021,
48339,304.1515710653177,188.78,163.9544,300.0,Nov-28-2021,Aug-04-2021,Jul-10-2021,Nov-24-2021,
48341,322.3563718325845,64.44,178.3188,43.0,Dec-17-2021,Apr-03-2021,Jul-26-2021,Mar-13-2021,
48343,331.7985178765923,149.24,214.05186,44.0,Dec-28-2021,Jun-29-2021,Sep-02-2021,Mar-16-2021,
48345,302.27465750798365,53.39,174.12122,40.0,Nov-16-2021,Mar-12-2021,Jul-11-2021,Feb-27-2021,
48347,321.6733751926684,262.88,241.25629,290.0,Dec-16-2021,Oct-18-2021,Sep-27-2021,Nov-15-2021,
48349,322.10194408650625,257.77,219.42093,315.0,Dec-13-2021,Oct-09-2021,Sep-01-2021,Dec-06-2021,
48351,318.7126420233784,72.88,154.90227,42.0,Dec-10-2021,Apr-08-2021,Jun-29-2021,Mar-09-2021,
48353,289.4136966274642,66.25,173.57167,47.0,Nov-16-2021,Apr-07-2021,Jul-23-2021,Mar-19-2021,
48355,318.6981254623247,117.21,184.87885,1.0,Dec-09-2021,May-22-2021,Jul-28-2021,Jan-26-2021,
48357,312.91121722492414,52.83,160.98413,6.0,Dec-05-2021,Mar-20-2021,Jul-06-2021,Feb-02-2021,
48359,311.29489790468097,90.33,186.90335,43.0,Nov-19-2021,Apr-12-2021,Jul-17-2021,Feb-24-2021,
48361,350.66043898859607,99.68,184.44463,29.0,Oct-06-2022,Jan-28-2022,Apr-23-2022,Nov-19-2021,
48363,337.8315124942654,97.75,164.69572,44.0,Dec-27-2021,May-01-2021,Jul-07-2021,Mar-09-2021,
48365,242.5437725358851,24.73,75.91033,34.0,Aug-06-2022,Dec-31-2021,Feb-20-2022,Jan-10-2022,
48367,355.46494332503545,259.93,268.86035,295.0,Jan-21-2022,Oct-17-2021,Oct-26-2021,Nov-22-2021,
48369,306.94575380584956,55.14,160.85773,6.0,Nov-14-2021,Mar-08-2021,Jun-21-2021,Jan-18-2021,
48371,377.630590092899,262.81,327.81882,295.0,Jan-19-2022,Sep-26-2021,Nov-30-2021,Oct-29-2021,
48373,333.9990820523755,238.32,221.97888,295.0,Dec-11-2021,Sep-07-2021,Aug-21-2021,Nov-03-2021,
48375,323.3493568459007,147.24,187.65585,8.0,Dec-16-2021,Jun-23-2021,Aug-02-2021,Feb-04-2021,
48377,343.1312633077366,262.0,254.68166,292.0,Dec-18-2021,Sep-28-2021,Sep-20-2021,Oct-28-2021,Jan-14-2021
48379,348.87609142432615,264.1,227.16281,315.0,Jan-17-2022,Oct-25-2021,Sep-18-2021,Dec-15-2021,
48381,314.3262019082931,69.29,165.77467,42.0,Nov-22-2021,Mar-22-2021,Jun-26-2021,Feb-23-2021,
48383,361.5593849246961,264.55,268.48364,295.0,Jan-07-2022,Oct-02-2021,Oct-06-2021,Nov-02-2021,
48385,316.99167032979165,116.09,186.93672,42.0,Nov-19-2021,May-03-2021,Jul-12-2021,Feb-18-2021,
48387,328.5716901481094,111.5,155.08789,42.0,Dec-08-2021,May-05-2021,Jun-18-2021,Feb-25-2021,
48389,296.37394793428507,112.67,151.36351,43.0,Nov-18-2021,May-18-2021,Jun-26-2021,Mar-10-2021,
48391,309.8407396419407,57.63,155.64972,40.0,Nov-17-2021,Mar-10-2021,Jun-16-2021,Feb-21-2021,
48393,321.5515973726448,80.7,178.7392,47.0,Dec-17-2021,Apr-20-2021,Jul-27-2021,Mar-18-2021,
48395,353.48318635792936,265.28,272.1702,295.0,Jan-31-2022,Nov-04-2021,Nov-11-2021,Dec-04-2021,
48397,336.8820636533955,127.14,191.04121,42.0,Dec-12-2021,May-17-2021,Jul-20-2021,Feb-21-2021,
48399,305.98515833647,96.78,148.6567,43.0,Nov-25-2021,Apr-30-2021,Jun-21-2021,Mar-08-2021,
48401,321.04365518353643,51.73,155.41057,42.0,Dec-19-2021,Mar-24-2021,Jul-06-2021,Mar-15-2021,
48403,341.5617601889009,257.62,226.6602,295.0,Dec-21-2021,Sep-28-2021,Aug-28-2021,Nov-05-2021,
48405,354.8876516904749,260.41,280.27832,295.0,Dec-31-2021,Sep-28-2021,Oct-18-2021,Nov-02-2021,
48407,271.914571225368,37.42,36.851547,47.0,Oct-05-2021,Feb-13-2021,Feb-12-2021,Feb-23-2021,
48409,256.80132988204457,42.6,89.3686,11.0,Oct-04-2021,Mar-04-2021,Apr-20-2021,Feb-01-2021,
48411,376.48300517075313,267.11,283.92502,295.0,Jan-25-2022,Oct-08-2021,Oct-24-2021,Nov-05-2021,
48413,327.1277198174256,153.52,170.2632,300.0,Oct-30-2022,May-09-2022,May-26-2022,Oct-03-2022,
48415,280.02244511320214,35.47,155.77594,6.0,Oct-21-2021,Feb-18-2021,Jun-18-2021,Jan-20-2021,
48417,367.91444538602804,265.77,279.0294,295.0,Jan-10-2022,Sep-30-2021,Oct-14-2021,Oct-30-2021,
48419,224.86335024014227,34.39,85.412735,46.0,Aug-21-2021,Feb-12-2021,Apr-04-2021,Feb-24-2021,
48421,309.9529376070793,151.04,215.50993,335.0,Dec-11-2021,Jul-06-2021,Sep-08-2021,Jan-06-2022,
48423,377.68877484561875,267.0,293.68808,316.0,Jan-21-2022,Oct-03-2021,Oct-29-2021,Nov-21-2021,
48425,339.5757842407968,263.4,274.45816,268.0,Dec-29-2021,Oct-14-2021,Oct-25-2021,Oct-19-2021,
48427,246.67828738926124,29.03,39.197086,1.0,Sep-27-2021,Feb-22-2021,Mar-04-2021,Jan-25-2021,
48429,355.4824058728889,125.15,106.42201,300.0,Dec-30-2021,May-14-2021,Apr-25-2021,Nov-05-2021,
48431,346.0851998018507,210.76,188.71008,326.0,Dec-25-2021,Aug-11-2021,Jul-20-2021,Dec-05-2021,
48433,317.28921133901076,164.17,193.51057,270.0,Nov-30-2021,Jun-30-2021,Jul-29-2021,Oct-14-2021,
48435,335.1706370712218,206.1,211.3481,300.0,Dec-21-2021,Aug-14-2021,Aug-19-2021,Nov-16-2021,
48437,276.2407888471411,46.06,119.50745,6.0,Nov-07-2021,Mar-22-2021,Jun-03-2021,Feb-10-2021,
48439,265.28525402514913,37.07,77.23825,45.0,Sep-29-2021,Feb-13-2021,Mar-25-2021,Feb-21-2021,
48441,339.9609851742276,132.87,176.42676,44.0,Dec-13-2021,May-20-2021,Jul-03-2021,Feb-21-2021,
48443,346.34650504604826,266.33,273.40228,295.0,Jan-07-2022,Oct-19-2021,Oct-26-2021,Nov-17-2021,
48445,307.9786822374907,77.93,69.62422,44.0,Nov-17-2021,Apr-01-2021,Mar-24-2021,Feb-27-2021,
48447,309.9155218376068,223.33,178.89574,300.0,Nov-18-2021,Aug-24-2021,Jul-10-2021,Nov-09-2021,
48449,309.1885715059174,61.78,179.26941,42.0,Nov-25-2021,Mar-22-2021,Jul-18-2021,Mar-03-2021,
48451,351.9732050221667,260.57,238.21053,295.0,Jan-13-2022,Oct-14-2021,Sep-22-2021,Nov-18-2021,
48453,323.9184688971978,75.49,194.84984,31.0,Nov-29-2021,Mar-26-2021,Jul-23-2021,Feb-10-2021,
48455,323.61379730427427,131.23,179.37639,29.0,Sep-09-2022,Mar-01-2022,Apr-18-2022,Nov-19-2021,
48457,319.0770427823987,73.87,153.02446,42.0,Dec-21-2021,Apr-19-2021,Jul-08-2021,Mar-19-2021,
48459,332.0065847343638,114.23,167.3759,18.0,Dec-19-2021,May-15-2021,Jul-07-2021,Feb-08-2021,
48461,283.96926865989474,61.45,132.68222,42.0,Nov-07-2021,Mar-30-2021,Jun-09-2021,Mar-11-2021,
48463,230.6509586554554,67.35,135.28873,41.0,Aug-25-2021,Mar-15-2021,May-22-2021,Feb-17-2021,
48465,300.92698707535664,62.75,171.81305,40.0,Dec-02-2021,Apr-08-2021,Jul-26-2021,Mar-17-2021,
48467,341.83075525965756,81.33,184.44249,41.0,Jan-19-2022,May-04-2021,Aug-15-2021,Mar-25-2021,
48469,250.19441857963648,22.63,29.736032,34.0,Sep-23-2021,Feb-07-2021,Feb-14-2021,Feb-19-2021,
48471,279.98583714753977,46.3,121.95746,6.0,Oct-21-2021,Mar-02-2021,May-16-2021,Jan-21-2021,
48473,358.2844208777894,135.16,199.43558,8.0,Jan-11-2022,Jun-02-2021,Aug-05-2021,Jan-26-2021,
48475,318.59089232290614,65.38,185.16989,43.0,Dec-18-2021,Apr-09-2021,Aug-07-2021,Mar-18-2021,
48477,331.05145616607086,76.54,189.0343,41.0,Dec-21-2021,Apr-10-2021,Aug-01-2021,Mar-06-2021,
48479,298.25635021094195,42.52,159.32031,6.0,Nov-01-2021,Feb-18-2021,Jun-15-2021,Jan-13-2021,
48481,309.9547826732855,59.35,147.95563,6.0,Nov-26-2021,Mar-21-2021,Jun-17-2021,Jan-27-2021,
48483,344.588295838246,67.63,161.20831,42.0,Jan-19-2022,Apr-17-2021,Jul-20-2021,Mar-23-2021,
48485,240.35454312851243,24.66,77.19553,34.0,Oct-20-2021,Mar-18-2021,May-10-2021,Mar-28-2021,
48487,326.72026505680185,117.01,178.22363,1.0,Dec-16-2021,May-21-2021,Jul-21-2021,Jan-25-2021,
48489,367.5294263641429,261.74,276.24442,295.0,Jan-30-2022,Oct-16-2021,Oct-31-2021,Nov-19-2021,
48491,360.5411693264376,262.25,302.46155,298.0,Jan-27-2022,Oct-21-2021,Nov-30-2021,Nov-26-2021,
48493,329.5374475021049,313.77,233.43163,325.0,Jan-11-2022,Dec-26-2021,Oct-07-2021,Jan-07-2022,
48495,346.41131619389756,279.25,252.35129,289.0,Jan-10-2022,Nov-04-2021,Oct-08-2021,Nov-14-2021,
48497,374.5999239948464,266.08,276.96158,295.0,Oct-30-2022,Jul-14-2022,Jul-24-2022,Aug-12-2022,
48499,383.1146692649403,267.77,332.16794,313.0,Feb-11-2022,Oct-18-2021,Dec-22-2021,Dec-03-2021,
48501,337.56594502981966,308.57,258.46954,327.0,Jan-02-2022,Dec-04-2021,Oct-15-2021,Dec-23-2021,
48503,326.4565322376219,297.07,255.32172,289.0,Dec-10-2021,Nov-11-2021,Sep-30-2021,Nov-03-2021,
48505,360.3660677514478,259.23,262.13345,295.0,Jan-20-2022,Oct-11-2021,Oct-14-2021,Nov-16-2021,
48507,357.405655666433,185.16,180.64539,270.0,Jan-25-2022,Aug-06-2021,Aug-01-2021,Oct-30-2021,
49001,310.6004856059218,115.44,154.6228,2.0,Dec-04-2021,May-23-2021,Jul-01-2021,Jan-30-2021,
49003,336.9578621627605,259.12,269.39078,309.0,Jan-21-2022,Nov-05-2021,Nov-15-2021,Dec-25-2021,
49005,357.2924476550847,247.13,261.36823,280.0,Jan-05-2022,Sep-17-2021,Oct-01-2021,Oct-20-2021,
49007,327.2004225430129,261.84,269.92688,290.0,Nov-30-2021,Sep-25-2021,Oct-03-2021,Oct-24-2021,
49009,359.30104429643643,249.17,293.23877,289.0,Jan-23-2022,Oct-05-2021,Nov-18-2021,Nov-14-2021,
49011,271.4104875323037,43.44,117.28339,6.0,Nov-02-2021,Mar-19-2021,Jun-01-2021,Feb-10-2021,
49013,398.609256584044,264.27,352.12656,313.0,Mar-01-2022,Oct-18-2021,Jan-14-2022,Dec-06-2021,
49015,325.1574001287549,300.28,255.27362,297.0,Nov-27-2021,Nov-02-2021,Sep-18-2021,Oct-30-2021,
49017,340.95585721389773,311.33,278.88153,297.0,Jan-13-2022,Dec-15-2021,Nov-12-2021,Dec-01-2021,
49019,348.3936041504494,307.71,257.7955,325.0,Oct-04-2022,Aug-24-2022,Jul-05-2022,Sep-11-2022,
49021,357.3365991284123,257.85,286.80765,295.0,Jan-15-2022,Oct-07-2021,Nov-05-2021,Nov-14-2021,
49023,265.3511745431739,20.35,54.595547,1.0,Oct-16-2021,Feb-13-2021,Mar-19-2021,Jan-25-2021,
49025,325.8263696996252,98.59,154.43506,1.0,Dec-12-2021,Apr-29-2021,Jun-24-2021,Jan-22-2021,
49027,283.9983886754436,53.36,126.19688,6.0,Oct-22-2021,Mar-06-2021,May-18-2021,Jan-18-2021,
49029,375.2371065076239,262.16,297.65317,304.0,Feb-07-2022,Oct-17-2021,Nov-21-2021,Nov-28-2021,
49031,337.53012878087594,261.8,278.3992,272.0,Dec-14-2021,Sep-29-2021,Oct-16-2021,Oct-10-2021,
49033,360.8400087721482,294.25,264.31592,326.0,Jan-03-2022,Oct-29-2021,Sep-29-2021,Nov-30-2021,
49035,311.6605686514992,254.19,207.35153,281.0,Aug-28-2022,Jul-02-2022,May-16-2022,Jul-29-2022,
49037,308.5082287472735,55.75,167.60057,42.0,Dec-29-2021,Apr-20-2021,Aug-10-2021,Apr-07-2021,
49039,280.27707136169715,48.08,99.343834,6.0,Nov-23-2021,Apr-05-2021,May-26-2021,Feb-22-2021,
49041,293.86486866047915,293.22,240.96822,275.0,Nov-15-2021,Nov-15-2021,Sep-23-2021,Oct-28-2021,
49043,387.8301209275887,265.4,296.67154,304.0,Jan-31-2022,Oct-01-2021,Nov-01-2021,Nov-09-2021,
49045,409.1219082596625,258.39,316.303,316.0,Mar-13-2022,Oct-13-2021,Dec-10-2021,Dec-10-2021,
49047,347.81318284524093,226.2,198.26869,283.0,Jan-09-2022,Sep-10-2021,Aug-13-2021,Nov-06-2021,
49049,307.90723848394,53.75,94.31578,6.0,Dec-17-2021,Apr-07-2021,May-18-2021,Feb-19-2021,
49051,347.6290608799619,259.91,288.3975,272.0,Jan-27-2022,Oct-31-2021,Nov-29-2021,Nov-13-2021,
49053,369.95855379039557,263.5,324.67065,313.0,Jan-30-2022,Oct-16-2021,Dec-16-2021,Dec-05-2021,
49055,331.6665101347128,238.68,256.93658,244.0,Dec-24-2021,Sep-22-2021,Oct-10-2021,Sep-28-2021,
49057,337.0762077487011,232.95,235.14087,295.0,Jan-07-2022,Sep-24-2021,Sep-27-2021,Nov-26-2021,
50001,334.0740913479,263.0,293.37796,272.0,Jan-09-2022,Oct-30-2021,Nov-29-2021,Nov-08-2021,
50003,357.58607427759756,266.71,227.62108,292.0,Jan-16-2022,Oct-17-2021,Sep-08-2021,Nov-12-2021,
50005,332.3189163624849,263.92,228.49731,290.0,Dec-17-2021,Oct-09-2021,Sep-04-2021,Nov-05-2021,
50007,413.3589285681336,254.34,344.36972,313.0,Mar-20-2022,Oct-12-2021,Jan-10-2022,Dec-10-2021,
50009,314.4875047888888,253.64,252.27783,261.0,Dec-16-2021,Oct-16-2021,Oct-15-2021,Oct-24-2021,
50011,375.12079018878467,263.82,283.24472,272.0,Jan-30-2022,Oct-10-2021,Oct-30-2021,Oct-19-2021,
50013,361.9385440314481,299.21,279.11874,300.0,Jan-24-2022,Nov-23-2021,Nov-03-2021,Nov-24-2021,
